group_id,match_type,canonical_id,product_id,description,brand,sale_count,similarity
955,fuzzy,25870,25870,ROUPAO DOHLER VELOUR PEROLA M BRANCO,DOHLER,11,97.22222222222221
956,fuzzy,25868,25974,ROUPAO DOHLER VELOUR PEROLA G BRANCO,DOHLER,4,97.22222222222221
956,fuzzy,25868,25868,ROUPAO DOHLER VELOUR PEROLA P BRANCO,DOHLER,5,97.22222222222221
957,fuzzy,25872,25873,ROUPAO DOHLER VELOUR PEROLA G SALMAO,DOHLER,1,97.22222222222221
957,fuzzy,25872,25872,ROUPAO DOHLER VELOUR PEROLA M SALMAO ,DOHLER,4,97.22222222222221
958,fuzzy,25867,25873,ROUPAO DOHLER VELOUR PEROLA G SALMAO,DOHLER,1,97.22222222222221
958,fuzzy,25867,25867,ROUPAO DOHLER VELOUR PEROLA P SALMAO,DOHLER,2,97.22222222222221
959,fuzzy,25870,25870,ROUPAO DOHLER VELOUR PEROLA M BRANCO,DOHLER,11,97.22222222222221
959,fuzzy,25870,25868,ROUPAO DOHLER VELOUR PEROLA P BRANCO,DOHLER,5,97.22222222222221
960,fuzzy,25872,25872,ROUPAO DOHLER VELOUR PEROLA M SALMAO ,DOHLER,4,97.22222222222221
960,fuzzy,25872,25867,ROUPAO DOHLER VELOUR PEROLA P SALMAO,DOHLER,2,97.22222222222221
961,fuzzy,24001,24002,ROUPAO INFANTIL DOHLER KIDS BRANCO G,DOHLER,6,97.22222222222221
961,fuzzy,24001,24001,ROUPAO INFANTIL DOHLER KIDS BRANCO M,DOHLER,8,97.22222222222221
962,fuzzy,17416,17417,ROUPAO INFANTIL DOHLER SUPERMAN 08 G,DOHLER,15,97.22222222222221
962,fuzzy,17416,17416,ROUPAO INFANTIL DOHLER SUPERMAN 08 P,DOHLER,19,97.22222222222221
963,fuzzy,19285,19286,ROUPAO INFANTIL DOHLER SUPER MARIO G,DOHLER,6,97.22222222222221
963,fuzzy,19285,19285,ROUPAO INFANTIL DOHLER SUPER MARIO M,DOHLER,8,97.22222222222221
964,fuzzy,19286,19286,ROUPAO INFANTIL DOHLER SUPER MARIO G,DOHLER,6,97.22222222222221
964,fuzzy,19286,19284,ROUPAO INFANTIL DOHLER SUPER MARIO P ,DOHLER,5,97.22222222222221
965,fuzzy,19285,19285,ROUPAO INFANTIL DOHLER SUPER MARIO M,DOHLER,8,97.22222222222221
965,fuzzy,19285,19284,ROUPAO INFANTIL DOHLER SUPER MARIO P ,DOHLER,5,97.22222222222221
966,fuzzy,15527,12975,ROUPAO INFANTIL DOHLER VELOUR M AZUL,DOHLER,3,97.22222222222221
966,fuzzy,15527,15527,ROUPAO INFANTIL DOHLER VELOUR P AZUL ,DOHLER,8,97.22222222222221
967,fuzzy,15530,15530,ROUPAO INFANTIL DOHLER VELOUR M AZUL ,DOHLER,22,97.22222222222221
967,fuzzy,15530,15527,ROUPAO INFANTIL DOHLER VELOUR P AZUL ,DOHLER,8,97.22222222222221
968,fuzzy,12974,12974,ROUPAO INFANTIL DOHLER VELOUR M ROSA,DOHLER,4,97.22222222222221
968,fuzzy,12974,12973,ROUPAO INFANTIL DOHLER VELOUR P ROSA,DOHLER,1,97.22222222222221
969,fuzzy,15529,12974,ROUPAO INFANTIL DOHLER VELOUR M ROSA,DOHLER,4,97.22222222222221
969,fuzzy,15529,15529,ROUPAO INFANTIL DOHLER VELOUR P ROSA ,DOHLER,15,97.22222222222221
970,fuzzy,15528,15528,ROUPAO INFANTIL DOHLER VELOUR M ROSA 9921,DOHLER,19,97.22222222222221
970,fuzzy,15528,12973,ROUPAO INFANTIL DOHLER VELOUR P ROSA,DOHLER,1,97.22222222222221
971,fuzzy,15528,15528,ROUPAO INFANTIL DOHLER VELOUR M ROSA 9921,DOHLER,19,97.22222222222221
971,fuzzy,15528,15529,ROUPAO INFANTIL DOHLER VELOUR P ROSA ,DOHLER,15,97.22222222222221
972,fuzzy,17680,17680,CORTINA PRATIKA BELA JANELA 2.60X1.70 LISA SLIM MARFIM,,31,97.19626168224299
972,fuzzy,17680,18640,CORTINA PRATIKA BELLA JANELA 260X170 LISA SLIM MARFIM,,15,97.19626168224299
973,fuzzy,17798,17799,BABY DOOL D'NOITE R.213 ESTAMPADO G,,217,97.14285714285714
973,fuzzy,17798,17798,BABY DOOL D'NOITE R.213 ESTAMPADO M,,273,97.14285714285714
974,fuzzy,17799,17799,BABY DOOL D'NOITE R.213 ESTAMPADO G,,217,97.14285714285714
974,fuzzy,17799,17797,BABY DOOL D'NOITE R.213 ESTAMPADO P,,93,97.14285714285714
975,fuzzy,17798,17798,BABY DOOL D'NOITE R.213 ESTAMPADO M,,273,97.14285714285714
975,fuzzy,17798,17797,BABY DOOL D'NOITE R.213 ESTAMPADO P,,93,97.14285714285714
976,fuzzy,25276,25276,CAM.NESGADA RENDA DML LINGERIE CC G,,4,97.14285714285714
976,fuzzy,25276,25277,CAM.NESGADA RENDA DML LINGERIE CC M,,3,97.14285714285714
977,fuzzy,25276,25276,CAM.NESGADA RENDA DML LINGERIE CC G,,4,97.14285714285714
977,fuzzy,25276,25278,CAM.NESGADA RENDA DML LINGERIE CC P,,1,97.14285714285714
978,fuzzy,25277,25277,CAM.NESGADA RENDA DML LINGERIE CC M,,3,97.14285714285714
978,fuzzy,25277,25278,CAM.NESGADA RENDA DML LINGERIE CC P,,1,97.14285714285714
979,fuzzy,25279,25279,CAM.NESGADA RENDA DML LINGERIE PT G,,1,97.14285714285714
979,fuzzy,25279,25280,CAM.NESGADA RENDA DML LINGERIE PT M,,1,97.14285714285714
980,fuzzy,25279,25279,CAM.NESGADA RENDA DML LINGERIE PT G,,1,97.14285714285714
980,fuzzy,25279,25281,CAM.NESGADA RENDA DML LINGERIE PT P ,,1,97.14285714285714
981,fuzzy,25280,25280,CAM.NESGADA RENDA DML LINGERIE PT M,,1,97.14285714285714
981,fuzzy,25280,25281,CAM.NESGADA RENDA DML LINGERIE PT P ,,1,97.14285714285714
982,fuzzy,25282,25282,CAM.NESGADA RENDA DML LINGERIE RB G,,2,97.14285714285714
982,fuzzy,25282,25283,CAM.NESGADA RENDA DML LINGERIE RB M,,1,97.14285714285714
983,fuzzy,17681,18305,CORTINA PRATIKA BELA JANELA 260X170 LISA SLIM AREIA,,8,97.14285714285714
983,fuzzy,17681,17681,CORTINA PRATIKA BELLA JANELA 2.60X1.70 LISA SLIM AREIA,,33,97.14285714285714
984,fuzzy,16811,16811,KIT VARAL ALUMINATEC CROMADO 200X29,,160,97.14285714285714
984,fuzzy,16811,16812,KIT VARAL ALUMINATEC CROMADO 300X29,,104,97.14285714285714
985,fuzzy,16811,16811,KIT VARAL ALUMINATEC CROMADO 200X29,,160,97.14285714285714
985,fuzzy,16811,16813,KIT VARAL ALUMINATEC CROMADO 400X29,,44,97.14285714285714
986,fuzzy,16812,16812,KIT VARAL ALUMINATEC CROMADO 300X29,,104,97.14285714285714
986,fuzzy,16812,16813,KIT VARAL ALUMINATEC CROMADO 400X29,,44,97.14285714285714
987,fuzzy,18282,18293,KIT VARAL ALUMINATEC PALHA 150 X 19,,13,97.14285714285714
987,fuzzy,18282,18282,KIT VARAL ALUMINATEC PALHA 150 X 29,,32,97.14285714285714
988,fuzzy,26625,26625,ROUPAO HEDRONS PLUSH TWEED G BRANCO,,2,97.14285714285714
988,fuzzy,26625,26632,ROUPAO HEDRONS PLUSH TWEED M BRANCO,,2,97.14285714285714
989,fuzzy,26625,26625,ROUPAO HEDRONS PLUSH TWEED G BRANCO,,2,97.14285714285714
989,fuzzy,26625,17472,ROUPAO HEDRONS PLUSH TWEED M BRANCO,,2,97.14285714285714
990,fuzzy,26625,26625,ROUPAO HEDRONS PLUSH TWEED G BRANCO,,2,97.14285714285714
990,fuzzy,26625,17471,ROUPAO HEDRONS PLUSH TWEED P BRANCO,,2,97.14285714285714
991,fuzzy,26632,26632,ROUPAO HEDRONS PLUSH TWEED M BRANCO,,2,97.14285714285714
991,fuzzy,26632,17471,ROUPAO HEDRONS PLUSH TWEED P BRANCO,,2,97.14285714285714
992,fuzzy,17472,17472,ROUPAO HEDRONS PLUSH TWEED M BRANCO,,2,97.14285714285714
992,fuzzy,17472,17471,ROUPAO HEDRONS PLUSH TWEED P BRANCO,,2,97.14285714285714
993,fuzzy,27492,27493,ROUPAO INFANTIL LEPPER SPIDER MAN G,LEPPER,5,97.14285714285714
993,fuzzy,27492,27492,ROUPAO INFANTIL LEPPER SPIDER MAN M,LEPPER,8,97.14285714285714
994,fuzzy,27493,27493,ROUPAO INFANTIL LEPPER SPIDER MAN G,LEPPER,5,97.14285714285714
994,fuzzy,27493,27491,ROUPAO INFANTIL LEPPER SPIDER MAN P,LEPPER,3,97.14285714285714
995,fuzzy,27492,27492,ROUPAO INFANTIL LEPPER SPIDER MAN M,LEPPER,8,97.14285714285714
995,fuzzy,27492,27491,ROUPAO INFANTIL LEPPER SPIDER MAN P,LEPPER,3,97.14285714285714
996,fuzzy,3786,3786,ROUPAO LEPPER HOT-WEELS ESTAMPADO G REVISADO,LEPPER,1,97.14285714285714
996,fuzzy,3786,3126,ROUPAO LEPPER HOT-WEELS ESTAMPADO M REVISADO,LEPPER,1,97.14285714285714
997,fuzzy,17999,18001,ROUPAO LEPPER INFANTIL SPIDER MAN G,LEPPER,1,97.14285714285714
997,fuzzy,17999,17999,ROUPAO LEPPER INFANTIL SPIDER MAN P,LEPPER,8,97.14285714285714
998,fuzzy,10768,10768,ROUPAO LEPPER SPIDER MAN G TRANSFER,LEPPER,3,97.14285714285714
998,fuzzy,10768,10767,ROUPAO LEPPER SPIDER MAN M TRANSFER,LEPPER,1,97.14285714285714
999,fuzzy,10766,10768,ROUPAO LEPPER SPIDER MAN G TRANSFER,LEPPER,3,97.14285714285714
999,fuzzy,10766,10766,ROUPAO LEPPER SPIDER MAN P TRANSFER,LEPPER,5,97.14285714285714
1000,fuzzy,10766,10767,ROUPAO LEPPER SPIDER MAN M TRANSFER,LEPPER,1,97.14285714285714
1000,fuzzy,10766,10766,ROUPAO LEPPER SPIDER MAN P TRANSFER,LEPPER,5,97.14285714285714
1001,fuzzy,13864,13864,ROUPAO DOHLER AVELUDADO G ROSA PINK,DOHLER,3,97.14285714285714
1001,fuzzy,13864,13860,ROUPAO DOHLER AVELUDADO M ROSA PINK 10006,DOHLER,3,97.14285714285714
1002,fuzzy,13862,13864,ROUPAO DOHLER AVELUDADO G ROSA PINK,DOHLER,3,97.14285714285714
1002,fuzzy,13862,13862,ROUPAO DOHLER AVELUDADO P ROSA PINK 10006,DOHLER,6,97.14285714285714
1003,fuzzy,18990,18991,ROUPAO DOHLER AVELUDADO G TOY STORY ,DOHLER,5,97.14285714285714
1003,fuzzy,18990,18990,ROUPAO DOHLER AVELUDADO M TOY STORY ,DOHLER,6,97.14285714285714
1004,fuzzy,18989,18991,ROUPAO DOHLER AVELUDADO G TOY STORY ,DOHLER,5,97.14285714285714
1004,fuzzy,18989,18989,ROUPAO DOHLER AVELUDADO P  TOY STORY ,DOHLER,8,97.14285714285714
1005,fuzzy,13862,13860,ROUPAO DOHLER AVELUDADO M ROSA PINK 10006,DOHLER,3,97.14285714285714
1005,fuzzy,13862,13862,ROUPAO DOHLER AVELUDADO P ROSA PINK 10006,DOHLER,6,97.14285714285714
1006,fuzzy,18989,18990,ROUPAO DOHLER AVELUDADO M TOY STORY ,DOHLER,6,97.14285714285714
1006,fuzzy,18989,18989,ROUPAO DOHLER AVELUDADO P  TOY STORY ,DOHLER,8,97.14285714285714
1007,fuzzy,17337,17339,ROUPAO DOHLER INFANTIL MARIE KIDS G,DOHLER,12,97.14285714285714
1007,fuzzy,17337,17337,ROUPAO DOHLER INFANTIL MARIE KIDS M,DOHLER,14,97.14285714285714
1008,fuzzy,17339,17339,ROUPAO DOHLER INFANTIL MARIE KIDS G,DOHLER,12,97.14285714285714
1008,fuzzy,17339,17335,ROUPAO DOHLER INFANTIL MARIE KIDS P,DOHLER,10,97.14285714285714
1009,fuzzy,17337,17337,ROUPAO DOHLER INFANTIL MARIE KIDS M,DOHLER,14,97.14285714285714
1009,fuzzy,17337,17335,ROUPAO DOHLER INFANTIL MARIE KIDS P,DOHLER,10,97.14285714285714
1010,fuzzy,13918,13919,ROUPAO DOHLER LIBERTY G ONCA BRANCO,DOHLER,106,97.14285714285714
1010,fuzzy,13918,13918,ROUPAO DOHLER LIBERTY M ONCA BRANCO,DOHLER,146,97.14285714285714
1011,fuzzy,20327,20325,ROUPAO DOHLER VELOUR C MANGA G ROSA ,DOHLER,2,97.14285714285714
1011,fuzzy,20327,20327,ROUPAO DOHLER VELOUR C MANGA M ROSA ,DOHLER,12,97.14285714285714
1012,fuzzy,20326,20325,ROUPAO DOHLER VELOUR C MANGA G ROSA ,DOHLER,2,97.14285714285714
1012,fuzzy,20326,20326,ROUPAO DOHLER VELOUR C MANGA P ROSA ,DOHLER,6,97.14285714285714
1013,fuzzy,20327,20327,ROUPAO DOHLER VELOUR C MANGA M ROSA ,DOHLER,12,97.14285714285714
1013,fuzzy,20327,20326,ROUPAO DOHLER VELOUR C MANGA P ROSA ,DOHLER,6,97.14285714285714
1014,fuzzy,18320,18322,ROUPAO DOHLER ZIPER LOVELY BRANCO G,DOHLER,6,97.14285714285714
1014,fuzzy,18320,18320,ROUPAO DOHLER ZIPER LOVELY BRANCO M,DOHLER,7,97.14285714285714
1015,fuzzy,18322,18322,ROUPAO DOHLER ZIPER LOVELY BRANCO G,DOHLER,6,97.14285714285714
1015,fuzzy,18322,18318,ROUPAO DOHLER ZIPER LOVELY BRANCO P,DOHLER,3,97.14285714285714
1016,fuzzy,18320,18320,ROUPAO DOHLER ZIPER LOVELY BRANCO M,DOHLER,7,97.14285714285714
1016,fuzzy,18320,18318,ROUPAO DOHLER ZIPER LOVELY BRANCO P,DOHLER,3,97.14285714285714
1017,fuzzy,24703,24703,ROUPAO INFANTIL DOHLER  CARROS TAM M,DOHLER,4,97.14285714285714
1017,fuzzy,24703,24702,ROUPAO INFANTIL DOHLER  CARROS TAM P,DOHLER,2,97.14285714285714
1018,fuzzy,27413,27413,ROUPAO INFANTIL DOHLER HOT WHEELS G,DOHLER,4,97.14285714285714
1018,fuzzy,27413,27412,ROUPAO INFANTIL DOHLER HOT WHEELS P,DOHLER,2,97.14285714285714
1019,fuzzy,23461,23461,ROUPAO INFANTIL DOHLER HOT WHEELS G,DOHLER,8,97.14285714285714
1019,fuzzy,23461,27412,ROUPAO INFANTIL DOHLER HOT WHEELS P,DOHLER,2,97.14285714285714
1020,fuzzy,12926,12927,ROUPAO INFANTIL DOHLER LALALOOPSY G,DOHLER,2,97.14285714285714
1020,fuzzy,12926,12926,ROUPAO INFANTIL DOHLER LALALOOPSY M,DOHLER,10,97.14285714285714
1021,fuzzy,12925,12927,ROUPAO INFANTIL DOHLER LALALOOPSY G,DOHLER,2,97.14285714285714
1021,fuzzy,12925,12925,ROUPAO INFANTIL DOHLER LALALOOPSY P,DOHLER,10,97.14285714285714
1022,fuzzy,12926,12926,ROUPAO INFANTIL DOHLER LALALOOPSY M,DOHLER,10,97.14285714285714
1022,fuzzy,12926,12925,ROUPAO INFANTIL DOHLER LALALOOPSY P,DOHLER,10,97.14285714285714
1023,fuzzy,14316,12494,TRILHO MESA DOHLER GENEBRA NATAL 51,DOHLER,12,97.14285714285714
1023,fuzzy,14316,14316,TRILHO MESA DOHLER GENEBRA NATAL 52,DOHLER,33,97.14285714285714
1024,fuzzy,12494,12494,TRILHO MESA DOHLER GENEBRA NATAL 51,DOHLER,12,97.14285714285714
1024,fuzzy,12494,12495,TRILHO MESA DOHLER GENEBRA NATAL 59,DOHLER,3,97.14285714285714
1025,fuzzy,14316,14316,TRILHO MESA DOHLER GENEBRA NATAL 52,DOHLER,33,97.14285714285714
1025,fuzzy,14316,12495,TRILHO MESA DOHLER GENEBRA NATAL 59,DOHLER,3,97.14285714285714
1026,fuzzy,18516,18518,CAMISOLA PAULIENNE REGATA R.9886 G,,1,97.05882352941177
1026,fuzzy,18516,18516,CAMISOLA PAULIENNE REGATA R.9886 M,,3,97.05882352941177
1027,fuzzy,18532,18532,CAMISOLA PAULIENNE REGATA R.9899 G,,3,97.05882352941177
1027,fuzzy,18532,18530,CAMISOLA PAULIENNE REGATA R.9899 M,,3,97.05882352941177
1028,fuzzy,18532,18532,CAMISOLA PAULIENNE REGATA R.9899 G,,3,97.05882352941177
1028,fuzzy,18532,18528,CAMISOLA PAULIENNE REGATA R.9899 P,,2,97.05882352941177
1029,fuzzy,18532,18532,CAMISOLA PAULIENNE REGATA R.9899 G,,3,97.05882352941177
1029,fuzzy,18532,18535,CAMISOLA PAULIENNE REGATA R.9929 G,,2,97.05882352941177
1030,fuzzy,18530,18530,CAMISOLA PAULIENNE REGATA R.9899 M,,3,97.05882352941177
1030,fuzzy,18530,18528,CAMISOLA PAULIENNE REGATA R.9899 P,,2,97.05882352941177
1031,fuzzy,18530,18530,CAMISOLA PAULIENNE REGATA R.9899 M,,3,97.05882352941177
1031,fuzzy,18530,18534,CAMISOLA PAULIENNE REGATA R.9929 M,,3,97.05882352941177
1032,fuzzy,18534,18535,CAMISOLA PAULIENNE REGATA R.9929 G,,2,97.05882352941177
1032,fuzzy,18534,18534,CAMISOLA PAULIENNE REGATA R.9929 M,,3,97.05882352941177
1033,fuzzy,25539,25538,JG BANHEIRO CARICIA 2PC SORTIDOS ,,13,97.05882352941177
1033,fuzzy,25539,25539,JG BANHEIRO CARICIA 3PC SORTIDOS,,14,97.05882352941177
1034,fuzzy,16808,16808,KIT VARAL ALUMINATEC BRANCO 200X29,,135,97.05882352941177
1034,fuzzy,16808,17298,KIT VARAL ALUMINATEC BRANCO 300X29,,35,97.05882352941177
1035,fuzzy,16808,16808,KIT VARAL ALUMINATEC BRANCO 200X29,,135,97.05882352941177
1035,fuzzy,16808,16815,KIT VARAL ALUMINATEC BRANCO 400X29,,34,97.05882352941177
1036,fuzzy,17298,17298,KIT VARAL ALUMINATEC BRANCO 300X29,,35,97.05882352941177
1036,fuzzy,17298,16815,KIT VARAL ALUMINATEC BRANCO 400X29,,34,97.05882352941177
1037,fuzzy,17301,17301,KIT VARAL ALUMINATEC IMBUIA 200X29,,68,97.05882352941177
1037,fuzzy,17301,17299,KIT VARAL ALUMINATEC IMBUIA 300X29,,30,97.05882352941177
1038,fuzzy,22659,22659,ROUPAO BENE CASA FLANNEL MARSALA G ,,1,97.05882352941177
1038,fuzzy,22659,22658,ROUPAO BENE CASA FLANNEL MARSALA M ,,1,97.05882352941177
1039,fuzzy,22659,22659,ROUPAO BENE CASA FLANNEL MARSALA G ,,1,97.05882352941177
1039,fuzzy,22659,22657,ROUPAO BENE CASA FLANNEL MARSALA P,,1,97.05882352941177
1040,fuzzy,22658,22658,ROUPAO BENE CASA FLANNEL MARSALA M ,,1,97.05882352941177
1040,fuzzy,22658,22657,ROUPAO BENE CASA FLANNEL MARSALA P,,1,97.05882352941177
1041,fuzzy,29521,29524,TOALHA VELUDO BANHO KYOTO COR.1808,,3,97.05882352941177
1041,fuzzy,29521,29521,TOALHA VELUDO BANHO KYOTO COR.1883,,4,97.05882352941177
1042,fuzzy,29529,29529,TOALHA VELUDO ROSTO KYOTO COR.1808,,3,97.05882352941177
1042,fuzzy,29529,29526,TOALHA VELUDO ROSTO KYOTO COR.1883,,3,97.05882352941177
1043,fuzzy,18765,18765,ROUPAO AVELUDADO LEPPER AVENGERS G,LEPPER,1,97.05882352941177
1043,fuzzy,18765,18764,ROUPAO AVELUDADO LEPPER AVENGERS M,LEPPER,1,97.05882352941177
1044,fuzzy,18763,18765,ROUPAO AVELUDADO LEPPER AVENGERS G,LEPPER,1,97.05882352941177
1044,fuzzy,18763,18763,ROUPAO  AVELUDADO LEPPER AVENGERS P,LEPPER,2,97.05882352941177
1045,fuzzy,18763,18764,ROUPAO AVELUDADO LEPPER AVENGERS M,LEPPER,1,97.05882352941177
1045,fuzzy,18763,18763,ROUPAO  AVELUDADO LEPPER AVENGERS P,LEPPER,2,97.05882352941177
1046,fuzzy,18774,19319,ROUPAO AVELUDADO LEPPER PJ MASKS M,LEPPER,2,97.05882352941177
1046,fuzzy,18774,18774,ROUPAO AVELUDADO LEPPER PJ MASKS P,LEPPER,6,97.05882352941177
1047,fuzzy,14291,14291,ROUPAO LEPPER BARBIE ROCK ROYALS G,LEPPER,6,97.05882352941177
1047,fuzzy,14291,14290,ROUPAO LEPPER BARBIE ROCK ROYALS M,LEPPER,4,97.05882352941177
1048,fuzzy,18017,18017,ROUPAO LEPPER INFANTIL SPIDER MAN ,LEPPER,10,97.05882352941177
1048,fuzzy,18017,18001,ROUPAO LEPPER INFANTIL SPIDER MAN G,LEPPER,1,97.05882352941177
1049,fuzzy,18017,18017,ROUPAO LEPPER INFANTIL SPIDER MAN ,LEPPER,10,97.05882352941177
1049,fuzzy,18017,17999,ROUPAO LEPPER INFANTIL SPIDER MAN P,LEPPER,8,97.05882352941177
1050,fuzzy,17380,17380,TOALHA AVELUDADA LEPPER SPIDER MAN,LEPPER,24,97.05882352941177
1050,fuzzy,17380,24261,TOALHA AVELUDADA LEPPER SPIDER MEN,LEPPER,3,97.05882352941177
1051,fuzzy,21146,21146,TOALHA BANHO BUD FIO PENTEADO ROSA,BUD,9,97.05882352941177
1051,fuzzy,21146,24219,TOALHA BANHO BUD FIO PENTEADO ROSE,BUD,9,97.05882352941177
1052,fuzzy,7659,7659,TOALHA BANHO BUD FIO PENTEADO ROSA ,BUD,32,97.05882352941177
1052,fuzzy,7659,24219,TOALHA BANHO BUD FIO PENTEADO ROSE,BUD,9,97.05882352941177
1053,fuzzy,24219,21628,TOALHA BANHO BUD FIO PENTEADO ROSA ,BUD,6,97.05882352941177
1053,fuzzy,24219,24219,TOALHA BANHO BUD FIO PENTEADO ROSE,BUD,9,97.05882352941177
1054,fuzzy,21151,21151,TOALHA ROSTO BUD FIO PENTEADO ROSA,BUD,5,97.05882352941177
1054,fuzzy,21151,24223,TOALHA ROSTO BUD FIO PENTEADO ROSE,BUD,2,97.05882352941177
1055,fuzzy,9613,9613,TOALHA ROSTO BUD FIO PENTEADO ROSA ,BUD,24,97.05882352941177
1055,fuzzy,9613,24223,TOALHA ROSTO BUD FIO PENTEADO ROSE,BUD,2,97.05882352941177
1056,fuzzy,12066,12066,TOALHA ROSTO BUD FIO PENTEADO ROSA ,BUD,48,97.05882352941177
1056,fuzzy,12066,24223,TOALHA ROSTO BUD FIO PENTEADO ROSE,BUD,2,97.05882352941177
1057,fuzzy,15624,23287,COLCHA KING DOHLER PIQUET VALERIA,DOHLER,1,97.05882352941177
1057,fuzzy,15624,15624,COLCHA KING DOHLER PIQUET VALERIA C,DOHLER,3,97.05882352941177
1058,fuzzy,5624,5853,ROUPAO DOHLER AVELUDADO G VERMELHO ,DOHLER,13,97.05882352941177
1058,fuzzy,5624,5624,ROUPAO DOHLER AVELUDADO M VERMELHO ,DOHLER,22,97.05882352941177
1059,fuzzy,7090,5853,ROUPAO DOHLER AVELUDADO G VERMELHO ,DOHLER,13,97.05882352941177
1059,fuzzy,7090,7090,ROUPAO DOHLER AVELUDADO P VERMELHO 6038 REVISADO,DOHLER,17,97.05882352941177
1060,fuzzy,5624,5624,ROUPAO DOHLER AVELUDADO M VERMELHO ,DOHLER,22,97.05882352941177
1060,fuzzy,5624,7090,ROUPAO DOHLER AVELUDADO P VERMELHO 6038 REVISADO,DOHLER,17,97.05882352941177
1061,fuzzy,15638,15642,ROUPAO DOHLER INFANTIL BARBIE 06 G,DOHLER,13,97.05882352941177
1061,fuzzy,15638,15638,ROUPAO DOHLER INFANTIL BARBIE 06 P,DOHLER,14,97.05882352941177
1062,fuzzy,15641,15641,ROUPAO DOHLER INFANTIL MAX STEEL G,DOHLER,9,97.05882352941177
1062,fuzzy,15641,15639,ROUPAO DOHLER INFANTIL MAX STEEL M,DOHLER,9,97.05882352941177
1063,fuzzy,15641,15641,ROUPAO DOHLER INFANTIL MAX STEEL G,DOHLER,9,97.05882352941177
1063,fuzzy,15641,15637,ROUPAO DOHLER INFANTIL MAX STEEL P ,DOHLER,9,97.05882352941177
1064,fuzzy,15639,15639,ROUPAO DOHLER INFANTIL MAX STEEL M,DOHLER,9,97.05882352941177
1064,fuzzy,15639,15637,ROUPAO DOHLER INFANTIL MAX STEEL P ,DOHLER,9,97.05882352941177
1065,fuzzy,25975,25975,ROUPAO DOHLER VELOUR PEROLA G BEGE,DOHLER,1,97.05882352941177
1065,fuzzy,25975,25871,ROUPAO DOHLER VELOUR PEROLA M BEGE,DOHLER,1,97.05882352941177
1066,fuzzy,25869,25975,ROUPAO DOHLER VELOUR PEROLA G BEGE,DOHLER,1,97.05882352941177
1066,fuzzy,25869,25869,ROUPAO DOHLER VELOUR PEROLA P BEGE,DOHLER,2,97.05882352941177
1067,fuzzy,25869,25871,ROUPAO DOHLER VELOUR PEROLA M BEGE,DOHLER,1,97.05882352941177
1067,fuzzy,25869,25869,ROUPAO DOHLER VELOUR PEROLA P BEGE,DOHLER,2,97.05882352941177
1068,fuzzy,19281,19281,ROUPAO INFANTIL DOHLER STAR WARS G,DOHLER,3,97.05882352941177
1068,fuzzy,19281,19280,ROUPAO INFANTIL DOHLER STAR WARS M,DOHLER,1,97.05882352941177
1069,fuzzy,19281,19281,ROUPAO INFANTIL DOHLER STAR WARS G,DOHLER,3,97.05882352941177
1069,fuzzy,19281,19279,ROUPAO INFANTIL DOHLER STAR WARS P,DOHLER,2,97.05882352941177
1070,fuzzy,19279,19280,ROUPAO INFANTIL DOHLER STAR WARS M,DOHLER,1,97.05882352941177
1070,fuzzy,19279,19279,ROUPAO INFANTIL DOHLER STAR WARS P,DOHLER,2,97.05882352941177
1071,fuzzy,15205,15205,TOALHA BANHO DOHLER CONFORT BRANCA,DOHLER,209,97.05882352941177
1071,fuzzy,15205,27525,TOALHA BANHO DOHLER CONFORT BRANCO,DOHLER,37,97.05882352941177
1072,fuzzy,29654,29657,TOALHA DE MESA  DOHLER 78X78  NATAL 120,DOHLER,9,97.05882352941177
1072,fuzzy,29654,29654,TOALHA DE MESA DOHLER 78 X 78 NATAL 2025,DOHLER,11,97.05882352941177
1073,fuzzy,25628,25628,TOALHA ROSTO DOHLER JACQUARD PEROLA ESTAMP. CATIA A ,DOHLER,23,97.02970297029702
1073,fuzzy,25628,25627,TOALHA ROSTO DOHLER  JACQUARD PEROLA ESTAMP.CATIA B ,DOHLER,21,97.02970297029702
1074,fuzzy,18074,18074,BABY DOOL VILA ENZO FLOWER R.2240,,6,96.96969696969697
1074,fuzzy,18074,18075,BABY DOOL VILA ENZO FLOWER R.2241,,6,96.96969696969697
1075,fuzzy,24394,24394,CAMISOLA INFANTIL COM ALCA R.8115,,2,96.96969696969697
1075,fuzzy,24394,24396,CAMISOLA INFANTIL COM ALCA R.8118,,1,96.96969696969697
1076,fuzzy,20356,20356,CAMISOLA PAULIENNE REGATA R.13060,,41,96.96969696969697
1076,fuzzy,20356,22069,CAMISOLA PAULIENNE REGATA R.13062,,23,96.96969696969697
1077,fuzzy,20356,20356,CAMISOLA PAULIENNE REGATA R.13060,,41,96.96969696969697
1077,fuzzy,20356,20357,CAMISOLA PAULIENNE REGATA R.13760,,12,96.96969696969697
1078,fuzzy,8272,8272,CAMISOLA REGATA PAULIENNE R.13071,,13,96.96969696969697
1078,fuzzy,8272,27531,CAMISOLA REGATA PAULIENNE R.13072,,13,96.96969696969697
1079,fuzzy,27531,27531,CAMISOLA REGATA PAULIENNE R.13072,,13,96.96969696969697
1079,fuzzy,27531,27534,CAMISOLA REGATA PAULIENNE R.13772,,8,96.96969696969697
1080,fuzzy,28901,28898,CAMISOLA REGATA R.03074 PAULIENNE,,19,96.96969696969697
